,id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,currentInning.id,currentInning.balls,currentInning.runs,currentInning.wickets,matchOver.maiden,matchOver.runs,matchOver.wickets,matchOver.totalRuns,matchOver.totalWicket,matchOver.runRate,matchOver.requiredRunRate,matchOver.batsmen,matchOver.bowlers,matchOver.teamShortName,matchOver.remainingOvers,matchOver.remainingBalls,matchOver.remainingRuns,ballTimestamp,currentInning.team.name,currentInning.team.shortName,matchWicket.id,matchWicket.batsmanName,matchWicket.bowlerName,matchWicket.batsmanRuns,matchWicket.batsmanBalls,matchWicket.text
392,214030,3,14,0,"Watson to Hamilton, no run","slightly overpitched, on the off stump line, driven to cover",,,False,False,False,False,"[{'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 13}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 4, 'balls': 3}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 2.3, 'maidens': 1, 'runs': 3, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 3, 'maidens': 0, 'runs': 8, 'wickets': 2}]",20721,87,41,4,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
393,214020,2,14,0,"Watson to Hamilton, no run","hits the deck short of length, around middle and off, Hamilton goes back, whips it across the line towards midwicket",,,False,False,False,False,"[{'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 12}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 4, 'balls': 3}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 2.2, 'maidens': 1, 'runs': 3, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 3, 'maidens': 0, 'runs': 8, 'wickets': 2}]",20721,86,41,4,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
394,214010,1,14,0,"Watson to Hamilton, no run","angling away, punched to cover",,,False,False,False,False,"[{'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 11}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 4, 'balls': 3}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 2.1, 'maidens': 1, 'runs': 3, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 3, 'maidens': 0, 'runs': 8, 'wickets': 2}]",20721,85,41,4,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
395,213060,6,13,4,"McGrath to Brown, FOUR runs","Punched away! Short of length, just outside off and Brown moved into the line and hit it on the up through the cover region. Super shot that.",,,False,False,False,True,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 4, 'balls': 3}, {'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 10}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 3, 'maidens': 0, 'runs': 8, 'wickets': 2}, {'id': '8180', 'name': 'Shane Watson', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,84,41,4,False,4.0,1.0,41.0,4.0,2.92,8.16,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 4, 'balls': 3}, {'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 10}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 3, 'maidens': 0, 'runs': 8, 'wickets': 2}, {'id': '8180', 'name': 'Shane Watson', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",SCOT,9.5,216.0,294,0.0,Scotland,SCOT,,,,,,
396,213050,5,13,0,"McGrath to Brown, no run",,,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 0, 'balls': 2}, {'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 10}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 2.5, 'maidens': 0, 'runs': 4, 'wickets': 2}, {'id': '8180', 'name': 'Shane Watson', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,83,37,4,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
397,213040,4,13,0,"McGrath to Brown, no run",serves a yorker! dug out past the bowler and Brown sets off for a run. Hamiton doesn't bother to move. He stays rooted. Could have got ugly but Brown gets back in time before the throw from mid-on comes.,,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 0, 'balls': 1}, {'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 10}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 2.4, 'maidens': 0, 'runs': 4, 'wickets': 2}, {'id': '8180', 'name': 'Shane Watson', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,82,37,4,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
398,213030,3,13,0,"McGrath to Watson, OUT",Surprise bouncer. Not a surprising result. Right at the throat and Watson is unable to get away from it. Ends up fending a dolly to Bracken at short fine leg,,,False,False,False,False,"[{'id': '25428', 'name': 'Ryan Watson', 'runs': 6, 'balls': 20}, {'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 10}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 2.3, 'maidens': 0, 'runs': 4, 'wickets': 2}, {'id': '8180', 'name': 'Shane Watson', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,81,37,4,,,,,,,,,,,,,,0.0,Scotland,SCOT,25428,Ryan Watson,Glenn McGrath,6.0,20.0,RR Watson c Bracken b McGrath 6 (21m 20b 0x4 0x6) SR: 30.00
399,213020,2,13,0,"McGrath to Watson, no run",And again.,,,False,False,False,False,"[{'id': '25428', 'name': 'Ryan Watson', 'runs': 6, 'balls': 19}, {'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 10}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 2.2, 'maidens': 0, 'runs': 4, 'wickets': 1}, {'id': '8180', 'name': 'Shane Watson', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,80,37,3,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
400,213010,1,13,0,"McGrath to Watson, no run","just short of length, on the off stump, pushed to point",,,False,False,False,False,"[{'id': '25428', 'name': 'Ryan Watson', 'runs': 6, 'balls': 18}, {'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 10}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 2.1, 'maidens': 0, 'runs': 4, 'wickets': 1}, {'id': '8180', 'name': 'Shane Watson', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,79,37,3,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
401,212060,6,12,0,"Watson to Hamilton, no run",133.5kmph bouncer and easily ducked under,,,False,False,False,False,"[{'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 10}, {'id': '25428', 'name': 'Ryan Watson', 'runs': 6, 'balls': 17}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 2, 'maidens': 0, 'runs': 4, 'wickets': 1}]",20721,78,37,3,False,3.0,0.0,37.0,3.0,2.84,8.05,"[{'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 10}, {'id': '25428', 'name': 'Ryan Watson', 'runs': 6, 'balls': 17}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 2, 'maidens': 0, 'runs': 4, 'wickets': 1}]",SCOT,9.5,222.0,298,0.0,Scotland,SCOT,,,,,,
402,212050,5,12,1,"Watson to Watson, 1 run","from wide of the crease, full in length, on the off stump, pushed to cover point",,,False,False,False,False,"[{'id': '25428', 'name': 'Ryan Watson', 'runs': 6, 'balls': 17}, {'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 9}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 1.5, 'maidens': 1, 'runs': 3, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 2, 'maidens': 0, 'runs': 4, 'wickets': 1}]",20721,77,37,3,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
403,212040,4,12,1,"Watson to Hamilton, 1 run","on a length, around off and middle, tapped close to the off stump and they rush across for a quick single. Ponting swoops in from cover but doesn't manage to pick the ball.",,,False,False,False,False,"[{'id': '14020', 'name': 'Gavin Hamilton', 'runs': 2, 'balls': 9}, {'id': '25428', 'name': 'Ryan Watson', 'runs': 5, 'balls': 16}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 1.4, 'maidens': 1, 'runs': 2, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 2, 'maidens': 0, 'runs': 4, 'wickets': 1}]",20721,76,36,3,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
404,212030,3,12,0,"Watson to Hamilton, no run",,,,False,False,False,False,"[{'id': '14020', 'name': 'Gavin Hamilton', 'runs': 1, 'balls': 8}, {'id': '25428', 'name': 'Ryan Watson', 'runs': 5, 'balls': 16}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 1.3, 'maidens': 1, 'runs': 1, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 2, 'maidens': 0, 'runs': 4, 'wickets': 1}]",20721,75,35,3,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
405,212020,2,12,1,"Watson to Watson, 1 run","short of length, on the leg and middle, helped past square-leg","<p>And no, not even Gopalakrishna is in a mood to go into a stat which says how many times both bowler and a batsman share a name. Pity.</p>",,False,False,False,False,"[{'id': '25428', 'name': 'Ryan Watson', 'runs': 5, 'balls': 16}, {'id': '14020', 'name': 'Gavin Hamilton', 'runs': 1, 'balls': 7}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 1.2, 'maidens': 1, 'runs': 1, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 2, 'maidens': 0, 'runs': 4, 'wickets': 1}]",20721,74,35,3,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
406,220020,2,20,0,"Hogg to Smith, no run","tossed up a touch, outside off, again run down to short third man",,,False,False,False,False,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 14}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 12, 'balls': 20}]","[{'id': '5681', 'name': 'Brad Hogg', 'overs': 0.2, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 6, 'maidens': 1, 'runs': 14, 'wickets': 3}]",20721,122,62,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
407,220010,1,20,0,"Hogg to Smith, no run","turns in from outside off, not much, run down to short third man","<p>Hogg, Australia's chinaman will have a bowl now.</p>",,False,False,False,False,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 13}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 12, 'balls': 20}]","[{'id': '5681', 'name': 'Brad Hogg', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 6, 'maidens': 1, 'runs': 14, 'wickets': 3}]",20721,121,62,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
408,219070,6,19,0,"McGrath to Brown, no run",The usual McGrath line. Defended away to the cover region,,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 12, 'balls': 20}, {'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 12}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 6, 'maidens': 1, 'runs': 14, 'wickets': 3}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 5, 'maidens': 0, 'runs': 29, 'wickets': 1}]",20721,120,62,5,False,5.0,0.0,62.0,5.0,3.1,9.10,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 12, 'balls': 20}, {'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 12}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 6, 'maidens': 1, 'runs': 14, 'wickets': 3}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 5, 'maidens': 0, 'runs': 29, 'wickets': 1}]",SCOT,9.5,180.0,273,0.0,Scotland,SCOT,,,,,,
409,219060,5,19,0,"McGrath to Brown, no run","lands outside off, straightens a touch, nudged to point",,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 12, 'balls': 19}, {'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 12}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 5.5, 'maidens': 1, 'runs': 14, 'wickets': 3}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 5, 'maidens': 0, 'runs': 29, 'wickets': 1}]",20721,119,62,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
410,219050,4,19,0,"McGrath to Brown, no run","honing in on the off stump, eased into cover",,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 12, 'balls': 18}, {'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 12}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 5.4, 'maidens': 1, 'runs': 14, 'wickets': 3}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 5, 'maidens': 0, 'runs': 29, 'wickets': 1}]",20721,118,62,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
411,219040,3,19,0,"McGrath to Brown, no run","on top of the offstump, again that disconcerting bounce, Dougie Brown gets behind that one, pushes it out to off side",,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 12, 'balls': 17}, {'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 12}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 5.3, 'maidens': 1, 'runs': 14, 'wickets': 3}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 5, 'maidens': 0, 'runs': 29, 'wickets': 1}]",20721,117,62,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
412,219030,3,19,1,"McGrath to Brown, 1 no ball","lands on a length, just outside off, comes in a tad, defended away",,,False,True,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 12, 'balls': 16}, {'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 12}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 5.2, 'maidens': 1, 'runs': 14, 'wickets': 3}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 5, 'maidens': 0, 'runs': 29, 'wickets': 1}]",20721,116,62,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
413,219020,2,19,0,"McGrath to Brown, no run","overpitched outside off, driven to cover",,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 12, 'balls': 15}, {'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 12}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 5.2, 'maidens': 1, 'runs': 13, 'wickets': 3}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 5, 'maidens': 0, 'runs': 29, 'wickets': 1}]",20721,116,61,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
414,219010,1,19,4,"McGrath to Brown, FOUR runs","Wow! Dougie Brown lets rip. Shot of the day. Length-delivery, just outside off and Brown thrusts his left foot out and square-drives past point. Screaming shot.",,,False,False,False,True,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 12, 'balls': 14}, {'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 12}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 5.1, 'maidens': 1, 'runs': 13, 'wickets': 3}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 5, 'maidens': 0, 'runs': 29, 'wickets': 1}]",20721,115,61,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
415,218060,6,18,0,"Tait to Smith, no run",,,,False,False,False,False,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 12}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 13}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 5, 'maidens': 0, 'runs': 29, 'wickets': 1}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 5, 'maidens': 1, 'runs': 9, 'wickets': 3}]",20721,114,57,5,False,10.0,0.0,57.0,5.0,3.0,8.96,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 12}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 13}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 5, 'maidens': 0, 'runs': 29, 'wickets': 1}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 5, 'maidens': 1, 'runs': 9, 'wickets': 3}]",SCOT,9.5,186.0,278,0.0,Scotland,SCOT,,,,,,
416,218050,5,18,4,"Tait to Smith, FOUR runs",Another one drilled through the off side. Tait is bowling half-volleys here and is paying for them.,,,False,False,False,True,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 11, 'balls': 11}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 13}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 4.5, 'maidens': 0, 'runs': 29, 'wickets': 1}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 5, 'maidens': 1, 'runs': 9, 'wickets': 3}]",20721,113,57,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
417,218040,4,18,0,"Tait to Smith, no run",142.k bouncer comes as a response. No problem in letting that one fly past him,,,False,False,False,False,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 7, 'balls': 10}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 13}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 4.4, 'maidens': 0, 'runs': 25, 'wickets': 1}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 5, 'maidens': 1, 'runs': 9, 'wickets': 3}]",20721,112,53,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
418,218030,3,18,4,"Tait to Smith, FOUR runs","Creamed away! Overpitched outside off, you can have pace but you got to hit the right areas, else you will be bleeding. Driven through cover",,,False,False,False,True,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 7, 'balls': 9}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 13}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 4.3, 'maidens': 0, 'runs': 25, 'wickets': 1}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 5, 'maidens': 1, 'runs': 9, 'wickets': 3}]",20721,111,53,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
419,218020,2,18,2,"Tait to Smith, 2 runs",,,,False,False,False,False,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 3, 'balls': 8}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 13}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 4.2, 'maidens': 0, 'runs': 21, 'wickets': 1}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 5, 'maidens': 1, 'runs': 9, 'wickets': 3}]",20721,110,49,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
420,218010,1,18,0,"Tait to Smith, no run","full and outside off, driven to cover","<p>Gopalakrishna on McGrath: If McGrath takes one more wicket, he will become the tenth bowler to achieve a four-wicket haul on ten or more occasions.</p>",,False,False,False,False,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 1, 'balls': 7}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 13}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 4.1, 'maidens': 0, 'runs': 19, 'wickets': 1}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 5, 'maidens': 1, 'runs': 9, 'wickets': 3}]",20721,109,47,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
421,217060,6,17,0,"McGrath to Brown, no run",Deja-vu.,,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 13}, {'id': '25112', 'name': 'Colin Smith', 'runs': 1, 'balls': 6}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 5, 'maidens': 1, 'runs': 9, 'wickets': 3}, {'id': '8180', 'name': 'Shane Watson', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 0}]",20721,108,47,5,False,1.0,0.0,47.0,5.0,2.61,9.00,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 13}, {'id': '25112', 'name': 'Colin Smith', 'runs': 1, 'balls': 6}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 5, 'maidens': 1, 'runs': 9, 'wickets': 3}, {'id': '8180', 'name': 'Shane Watson', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 0}]",SCOT,9.5,192.0,288,0.0,Scotland,SCOT,,,,,,
422,217050,5,17,0,"McGrath to Brown, no run",And again.,,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 12}, {'id': '25112', 'name': 'Colin Smith', 'runs': 1, 'balls': 6}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 4.5, 'maidens': 1, 'runs': 9, 'wickets': 3}, {'id': '8180', 'name': 'Shane Watson', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 0}]",20721,107,47,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
423,217040,4,17,0,"McGrath to Brown, no run","another length-delivery, on the off and middle, defended on the front foot",,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 11}, {'id': '25112', 'name': 'Colin Smith', 'runs': 1, 'balls': 6}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 4.4, 'maidens': 1, 'runs': 9, 'wickets': 3}, {'id': '8180', 'name': 'Shane Watson', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 0}]",20721,106,47,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
424,217030,3,17,1,"McGrath to Smith, 1 run","lands on a length, outside off, comes in a touch, dabbed past backward point",,,False,False,False,False,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 1, 'balls': 6}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 10}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 4.3, 'maidens': 1, 'runs': 9, 'wickets': 3}, {'id': '8180', 'name': 'Shane Watson', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 0}]",20721,105,47,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
425,217020,2,17,0,"McGrath to Smith, no run",122.6 kmph bouncer and ducked under,,,False,False,False,False,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 0, 'balls': 5}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 10}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 4.2, 'maidens': 1, 'runs': 8, 'wickets': 3}, {'id': '8180', 'name': 'Shane Watson', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 0}]",20721,104,46,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
426,217010,1,17,0,"McGrath to Smith, no run","angling in from outside off, jabbed away to the off side",,,False,False,False,False,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 0, 'balls': 4}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 10}]","[{'id': '6565', 'name': 'Glenn McGrath', 'overs': 4.1, 'maidens': 1, 'runs': 8, 'wickets': 3}, {'id': '8180', 'name': 'Shane Watson', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 0}]",20721,103,46,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
427,216060,6,16,0,"Watson to Brown, no run","on the off stump line, full and straight, pushed to cover region",,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 10}, {'id': '25112', 'name': 'Colin Smith', 'runs': 0, 'balls': 3}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 3}]",20721,102,46,5,False,4.0,0.0,46.0,5.0,2.7,8.75,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 10}, {'id': '25112', 'name': 'Colin Smith', 'runs': 0, 'balls': 3}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 3}]",SCOT,9.5,198.0,289,0.0,Scotland,SCOT,,,,,,
428,216050,5,16,0,"Watson to Brown, no run","fuller and on the off and middle, driven to cover",,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 9}, {'id': '25112', 'name': 'Colin Smith', 'runs': 0, 'balls': 3}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 3.5, 'maidens': 1, 'runs': 8, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 3}]",20721,101,46,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
429,216040,4,16,0,"Watson to Brown, no run","drags back the length, on the off stump line, pushed to point",,,False,False,False,False,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 8}, {'id': '25112', 'name': 'Colin Smith', 'runs': 0, 'balls': 3}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 3.4, 'maidens': 1, 'runs': 8, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 3}]",20721,100,46,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
430,216030,3,16,4,"Watson to Brown, FOUR runs",Caressed away. Overpitched outside off and Dougie Brown leant into his cover drive,,,False,False,False,True,"[{'id': '9254', 'name': 'Dougie Brown', 'runs': 8, 'balls': 7}, {'id': '25112', 'name': 'Colin Smith', 'runs': 0, 'balls': 3}]","[{'id': '8180', 'name': 'Shane Watson', 'overs': 3.3, 'maidens': 1, 'runs': 8, 'wickets': 0}, {'id': '6565', 'name': 'Glenn McGrath', 'overs': 4, 'maidens': 1, 'runs': 8, 'wickets': 3}]",20721,99,46,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
431,224020,2,24,0,"Hogg to Smith, no run","lovely flight, dips in front of off stump line, pushed back down the track",,,False,False,False,False,"[{'id': '25112', 'name': 'Colin Smith', 'runs': 20, 'balls': 32}, {'id': '9254', 'name': 'Dougie Brown', 'runs': 15, 'balls': 26}]","[{'id': '5681', 'name': 'Brad Hogg', 'overs': 2.2, 'maidens': 0, 'runs': 7, 'wickets': 0}, {'id': '8180', 'name': 'Shane Watson', 'overs': 6, 'maidens': 1, 'runs': 14, 'wickets': 0}]",20721,146,77,5,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
